No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
5,24,21.0602,177.855,2.0676,2.56714,1018.13,166.864,-2.40139,-13.7121,33201.2,372.515,1,1,1,2,3,0
5,25,20.8592,177.724,1.90508,2.49997,744.804,222.382,-21.6004,-22.766,21886.3,365.911,1,1,2,2,4,0
5,26,19.6545,177.38,1.62492,2.5759,904.828,164.114,6.80136,-8.86274,23228.6,305.852,1,1,2,2,3,0
5,27,20.3632,177.049,1.96285,1.72131,911.661,223.307,12.2297,-3.60542,19574.7,340.089,1,1,1,2,3,0
5,28,20.8835,177.354,1.83531,2.02644,782.647,227.438,11.7817,12.2234,18212.8,322.822,1,1,1,2,3,0
5,29,20.4553,177.419,2.55188,2.41617,819.386,92.0376,11.5125,-2.14057,33430.1,296.012,1,1,1,2,3,0
5,30,19.6651,177.379,1.86766,2.25824,658.548,147.557,-1.99741,-6.58161,17471.2,254.882,1,1,1,2,3,0
5,31,19.3457,177.172,2.25025,2.39673,821.024,180.12,7.05787,-6.67676,27274.2,336.243,1,1,1,2,3,0
5,32,19.351,176.886,2.02691,2.08751,855.561,189.54,3.04072,11.764,22587.2,325.266,1,1,1,2,3,0
5,33,19.7491,176.644,2.7264,1.9934,678.945,196.317,-1.54197,21.0609,22484.1,328.373,1,1,1,2,3,0
5,34,19.7345,177.537,2.35635,2.82914,751.183,114.055,-8.11971,-3.84848,32306,314.456,1,1,1,2,3,0
5,35,20.1598,176.981,1.97617,1.42034,780.808,179.078,-0.171619,3.13467,13739.4,257.467,1,1,1,2,3,0
5,36,19.9715,177.024,1.70421,1.90879,786.983,226.565,-4.14683,7.47867,16055.7,319.13,1,1,1,2,3,0
5,37,20.1848,176.855,1.95274,2.32286,716.056,192.948,-5.82319,1.86015,19809.3,311.479,1,1,1,2,3,0
5,38,20.3982,176.687,2.20126,2.73694,645.129,159.332,-7.49955,-3.75837,23562.9,303.828,1,1,2,2,3,0
5,39,19.5804,176.601,2.39931,2.20096,811.51,165.054,-9.42601,0.927976,26392.4,321.355,1,1,2,2,4,0
5,40,19.6223,177.401,1.62868,1.83177,822.188,285.603,-3.46371,-14.4581,15337.2,369.462,1,1,2,2,4,0
5,41,18.9035,176.581,2.3633,2.22157,723.877,193.77,-7.49965,-2.38171,23450.8,335.006,1,1,2,2,3,0
5,42,19.2066,176.87,1.99776,2.22187,888.169,222.638,0.287829,5.47896,24253.8,372.237,1,1,2,2,4,0
5,43,19.6713,176.98,1.83233,2.35957,744.517,252.712,5.8469,2.98747,15102.9,339.568,1,1,2,3,4,0
5,44,20.4606,177.562,2.29485,2.68274,708.067,140.91,-15.6241,5.71513,25290.2,291.213,1,1,2,3,4,0
5,45,19.2771,177.1,1.9988,1.74033,832.64,122.783,7.44405,10.6668,18141.4,236.781,1,1,1,2,3,0
5,46,19.7847,177.15,2.16851,2.14095,467.385,100.969,6.29779,-0.216767,13495.4,190.982,1,1,1,2,3,0
5,47,19.8264,177.331,1.46678,1.77155,1022.75,158.954,-0.614347,-8.53433,16685.3,252.905,1,1,1,2,3,0
5,48,19.6808,177.019,1.58052,2.18973,864.513,178.628,1.28848,-6.96858,18689.3,290.178,1,1,1,2,3,0
5,49,20.4381,176.986,1.76984,2.20701,853.401,154.465,1.84262,2.54878,21395,285.195,1,1,1,2,3,0
5,50,19.9765,176.785,2.14563,2.53896,679.254,88.3495,-7.58241,0.221537,22727.4,227.32,1,1,1,2,3,0
5,51,19.5262,177.113,1.57566,2.32673,597.333,223.309,17.4099,-16.2718,12331.4,290.396,1,1,1,2,3,0
5,52,20.413,176.966,2.00491,1.63638,995.269,213.949,4.2425,3.83493,19084.1,318.905,1,1,1,2,3,0
5,53,20.8772,176.768,2.41954,2.32592,672.128,91.3481,1.82459,0.0446299,23239.1,236.799,1,1,1,2,3,0
